display_name,is_system_created,service_type,service_entries,id,path
Site Recovery Manager 6.x,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9007'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-SRM-WSDL-vCentreServer', 'display_name': 'Vmware-SRM-WSDL-vCentreServer'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8043'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VR-Server-Management-Traffic', 'display_name': 'VMware-VR-Server-Management-Traffic'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9085'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-UI', 'display_name': 'VMware-SRM-UI'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9008'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-HTTP', 'display_name': 'VMware-SRM-HTTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9086'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-Server-Management', 'display_name': 'VMware-SRM-Server-Management'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5000'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'IBM_DB2', 'display_name': 'IBM DB2'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5480'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HBR_Server_App', 'display_name': 'HBR Server App'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8080'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-VAMI', 'display_name': 'VMware-SRM-VAMI'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8043'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-SOAP', 'display_name': 'VMware-SRM-SOAP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-H5-UI', 'display_name': 'VMware-SRM-H5-UI'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['902'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-ESXi5.x-TCP', 'display_name': 'VMware-ESXi5.x-TCP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1526'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle-2', 'display_name': 'Oracle-2'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8282'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VCO-VCO-HTTP', 'display_name': 'Vmware-VCO-VCO-HTTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['31031', '44046'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-vSphereReplication', 'display_name': 'VMware-SRM-vSphereReplication'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['31031', '44046'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VR-Replication-Traffic', 'display_name': 'VMware-VR-Replication-Traffic'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1433'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-SQL-S', 'display_name': 'MS-SQL-S'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8095'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRMClient-Server', 'display_name': 'VMware-SRMClient-Server'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1521'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle', 'display_name': 'Oracle'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8123'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-Replication', 'display_name': 'VMware-SRM-Replication'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8096'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-vCentreServer', 'display_name': 'VMware-SRM-vCentreServer'}]",['id'],/infra/services/Site_Recovery_Manager_6.x
Site Replication service,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['379'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Site_Replication_service', 'display_name': 'Site Replication service'}]",['id'],/infra/services/Site_Replication_service
Skinny,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['2000'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Skinny', 'display_name': 'Skinny'}]",['id'],/infra/services/Skinny
Syslog (TCP),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['514'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Syslog_(TCP)', 'display_name': 'Syslog (TCP)'}]",['id'],/infra/services/Syslog_(TCP)
Syslog (UDP),True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['514'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Syslog_(UDP)', 'display_name': 'Syslog (UDP)'}]",['id'],/infra/services/Syslog_(UDP)
Syslog-Server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['514'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Syslog-Server', 'display_name': 'Syslog-Server'}]",['id'],/infra/services/Syslog-Server
Syslog-Server-UDP,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['514'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Syslog-Server-UDP', 'display_name': 'Syslog-Server-UDP'}]",['id'],/infra/services/Syslog-Server-UDP
T120 (Whiteboard A43),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1503'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'T120_(Whiteboard_A43)', 'display_name': 'T120 (Whiteboard A43)'}]",['id'],/infra/services/T120_(Whiteboard_A43)
TELNET,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['23'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'TELNET', 'display_name': 'TELNET'}]",['id'],/infra/services/TELNET
TFTP,True,['service_type'],"[{'l4_protocol': None, 'source_ports': [], 'destination_ports': ['69'], 'resource_type': 'ALGTypeServiceEntry', 'id': 'TFTP', 'display_name': 'TFTP'}]",['id'],/infra/services/TFTP
Terminal Services (TCP),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Terminal_Services_(TCP)', 'display_name': 'Terminal Services (TCP)'}]",['id'],/infra/services/Terminal_Services_(TCP)
Terminal Services (UDP),True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['3389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Terminal_Services_(UDP)', 'display_name': 'Terminal Services (UDP)'}]",['id'],/infra/services/Terminal_Services_(UDP)
Update Manager,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9087'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-UpdateMgr-update', 'display_name': 'Vmware-UpdateMgr-update'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['735'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-UpdateMgr-Patching', 'display_name': 'VMware-UpdateMgr-Patching'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1521'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle', 'display_name': 'Oracle'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9000-9100'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-UpdateMgr', 'display_name': 'VMware-UpdateMgr'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1433'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-SQL-S', 'display_name': 'MS-SQL-S'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9084'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-UpdateMgr-VUM', 'display_name': 'VMware-UpdateMgr-VUM'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8084'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-UpdateMgr-SOAP', 'display_name': 'VMware-UpdateMgr-SOAP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['902'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-ESXi5.x-TCP', 'display_name': 'VMware-ESXi5.x-TCP'}]",['id'],/infra/services/Update_Manager
VMware Consolidated Backup,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware_Consolidated_Backup', 'display_name': 'VMware Consolidated Backup'}]",['id'],/infra/services/VMware_Consolidated_Backup
VMware ESXi Dump Collector,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8000'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VC-DumpCollector-TCP', 'display_name': 'VMware-VC-DumpCollector-TCP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['6500'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VC-DumpSvr', 'display_name': 'VMware-VC-DumpSvr'}]",['id'],/infra/services/VMware_ESXi_Dump_Collector
VMware VMotion,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8000'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware_VMotion', 'display_name': 'VMware VMotion'}]",['id'],/infra/services/VMware_VMotion
VMware-CIMSLP,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['427'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-CIMSLP', 'display_name': 'VMware-CIMSLP'}]",['id'],/infra/services/VMware-CIMSLP
VMware-DVS,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8301', '8302'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-DVS', 'display_name': 'VMware-DVS'}]",['id'],/infra/services/VMware-DVS
VMware-DataRecovery,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['22024'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-DataRecovery', 'display_name': 'VMware-DataRecovery'}]",['id'],/infra/services/VMware-DataRecovery
VMware-ESXi5.x-TCP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['902'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-ESXi5.x-TCP', 'display_name': 'VMware-ESXi5.x-TCP'}]",['id'],/infra/services/VMware-ESXi5.x-TCP
VMware-ESXi5.x-UDP,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['902'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-ESXi5.x-UDP', 'display_name': 'VMware-ESXi5.x-UDP'}]",['id'],/infra/services/VMware-ESXi5.x-UDP
VMware-HA-TCP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8182'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-HA-TCP', 'display_name': 'VMware-HA-TCP'}]",['id'],/infra/services/VMware-HA-TCP
VMware-HA-UDP,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['8182'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-HA-UDP', 'display_name': 'VMware-HA-UDP'}]",['id'],/infra/services/VMware-HA-UDP
VMware-SPS,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['31100', '31000'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SPS', 'display_name': 'VMware-SPS'}]",['id'],/infra/services/VMware-SPS
VMware-SRM-H5-UI,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-H5-UI', 'display_name': 'VMware-SRM-H5-UI'}]",['id'],/infra/services/VMware-SRM-H5-UI
VMware-SRM-HTTP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9008'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-HTTP', 'display_name': 'VMware-SRM-HTTP'}]",['id'],/infra/services/VMware-SRM-HTTP
VMware-SRM-Replication,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8123'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-Replication', 'display_name': 'VMware-SRM-Replication'}]",['id'],/infra/services/VMware-SRM-Replication
VMware-SRM-SOAP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8043'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-SOAP', 'display_name': 'VMware-SRM-SOAP'}]",['id'],/infra/services/VMware-SRM-SOAP
VMware-SRM-Server-Management,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9086'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-Server-Management', 'display_name': 'VMware-SRM-Server-Management'}]",['id'],/infra/services/VMware-SRM-Server-Management
VMware-SRM-UI,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9085'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-UI', 'display_name': 'VMware-SRM-UI'}]",['id'],/infra/services/VMware-SRM-UI
VMware-SRM-VAMI,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8080'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-VAMI', 'display_name': 'VMware-SRM-VAMI'}]",['id'],/infra/services/VMware-SRM-VAMI
VMware-SRM-vCentreServer,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8096'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-vCentreServer', 'display_name': 'VMware-SRM-vCentreServer'}]",['id'],/infra/services/VMware-SRM-vCentreServer
VMware-SRM-vSphereReplication,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['31031', '44046'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-vSphereReplication', 'display_name': 'VMware-SRM-vSphereReplication'}]",['id'],/infra/services/VMware-SRM-vSphereReplication
VMware-SRMClient-Server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8095'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRMClient-Server', 'display_name': 'VMware-SRMClient-Server'}]",['id'],/infra/services/VMware-SRMClient-Server
VMware-UpdateMgr,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9000-9100'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-UpdateMgr', 'display_name': 'VMware-UpdateMgr'}]",['id'],/infra/services/VMware-UpdateMgr
VMware-UpdateMgr-Patching,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['735'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-UpdateMgr-Patching', 'display_name': 'VMware-UpdateMgr-Patching'}]",['id'],/infra/services/VMware-UpdateMgr-Patching
VMware-UpdateMgr-SOAP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8084'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-UpdateMgr-SOAP', 'display_name': 'VMware-UpdateMgr-SOAP'}]",['id'],/infra/services/VMware-UpdateMgr-SOAP
VMware-UpdateMgr-VUM,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9084'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-UpdateMgr-VUM', 'display_name': 'VMware-UpdateMgr-VUM'}]",['id'],/infra/services/VMware-UpdateMgr-VUM
VMware-VC-DPM,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['623'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VC-DPM', 'display_name': 'VMware-VC-DPM'}]",['id'],/infra/services/VMware-VC-DPM
VMware-VC-DumpCollector-TCP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8000'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VC-DumpCollector-TCP', 'display_name': 'VMware-VC-DumpCollector-TCP'}]",['id'],/infra/services/VMware-VC-DumpCollector-TCP
VMware-VC-DumpSvr,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['6500'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VC-DumpSvr', 'display_name': 'VMware-VC-DumpSvr'}]",['id'],/infra/services/VMware-VC-DumpSvr
VMware-VC-ESXi,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['51915'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VC-ESXi', 'display_name': 'VMware-VC-ESXi'}]",['id'],/infra/services/VMware-VC-ESXi
VMware-VC-RemoteConsole,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['903'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VC-RemoteConsole', 'display_name': 'VMware-VC-RemoteConsole'}]",['id'],/infra/services/VMware-VC-RemoteConsole
VMware-VC-Syslog,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8001'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VC-Syslog', 'display_name': 'VMware-VC-Syslog'}]",['id'],/infra/services/VMware-VC-Syslog
VMware-VCO-Command,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8240'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VCO-Command', 'display_name': 'VMware-VCO-Command'}]",['id'],/infra/services/VMware-VCO-Command
VMware-VCO-Data,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8244'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VCO-Data', 'display_name': 'VMware-VCO-Data'}]",['id'],/infra/services/VMware-VCO-Data
VMware-VCO-Messaging,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8250'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VCO-Messaging', 'display_name': 'VMware-VCO-Messaging'}]",['id'],/infra/services/VMware-VCO-Messaging
VMware-VCO-VCO-HTTPS,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8283'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VCO-VCO-HTTPS', 'display_name': 'VMware-VCO-VCO-HTTPS'}]",['id'],/infra/services/VMware-VCO-VCO-HTTPS
VMware-VCO-WebHTTP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8280'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VCO-WebHTTP', 'display_name': 'VMware-VCO-WebHTTP'}]",['id'],/infra/services/VMware-VCO-WebHTTP
VMware-VCO-WebHTTPS,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8281'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VCO-WebHTTPS', 'display_name': 'VMware-VCO-WebHTTPS'}]",['id'],/infra/services/VMware-VCO-WebHTTPS
VMware-VCOMgr-UI,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1194'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VCOMgr-UI', 'display_name': 'VMware-VCOMgr-UI'}]",['id'],/infra/services/VMware-VCOMgr-UI
VMware-VCOStdAln-Heartbeat,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1199'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VCOStdAln-Heartbeat', 'display_name': 'VMware-VCOStdAln-Heartbeat'}]",['id'],/infra/services/VMware-VCOStdAln-Heartbeat
VMware-VDM2.x-Ephemeral,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1024-65535'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VDM2.x-Ephemeral', 'display_name': 'VMware-VDM2.x-Ephemeral'}]",['id'],/infra/services/VMware-VDM2.x-Ephemeral
VMware-VDM2.x-RGS,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['42966'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VDM2.x-RGS', 'display_name': 'VMware-VDM2.x-RGS'}]",['id'],/infra/services/VMware-VDM2.x-RGS
VMware-VR-Replication-Traffic,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['31031', '44046'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VR-Replication-Traffic', 'display_name': 'VMware-VR-Replication-Traffic'}]",['id'],/infra/services/VMware-VR-Replication-Traffic
VMware-VR-Server-Management-Traffic,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8043'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VR-Server-Management-Traffic', 'display_name': 'VMware-VR-Server-Management-Traffic'}]",['id'],/infra/services/VMware-VR-Server-Management-Traffic
VMware-View-PCoIP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4172'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-View-PCoIP', 'display_name': 'VMware-View-PCoIP'}]",['id'],/infra/services/VMware-View-PCoIP
VMware-View5.x-JMS,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4001'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-View5.x-JMS', 'display_name': 'VMware-View5.x-JMS'}]",['id'],/infra/services/VMware-View5.x-JMS
VMware-View5.x-PCoIP-UDP,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['4172'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-View5.x-PCoIP-UDP', 'display_name': 'VMware-View5.x-PCoIP-UDP'}]",['id'],/infra/services/VMware-View5.x-PCoIP-UDP
VMware-iSCSI-Server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3260'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-iSCSI-Server', 'display_name': 'VMware-iSCSI-Server'}]",['id'],/infra/services/VMware-iSCSI-Server
View 5.x,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['4172'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-View5.x-PCoIP-UDP', 'display_name': 'VMware-View5.x-PCoIP-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4172'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-View-PCoIP', 'display_name': 'VMware-View-PCoIP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['902'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-ESXi5.x-TCP', 'display_name': 'VMware-ESXi5.x-TCP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4001'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-View5.x-JMS', 'display_name': 'VMware-View5.x-JMS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}]",['id'],/infra/services/View_5.x
